convo_id,user,line_id,line,K1,K2,K3,K4,K5,K6,K7,K8,primary,secondary,,聲明：本研究已對原始對話資料進行去識別化處理，包括將研究對象之姓名與別名替換為代碼（R1、P1–P21），並將非研究對象之提及內容予以遮蔽。此項處理之目的在於保護資料中所提及人員之隱私，僅涉及識別欄位之替換，未變動對話內容之語意結構，因此不影響 SNA 互動矩陣與 ENA 概念連結之分析結果。
conv1,P14,2104,打約戰的時候不是很會說,0,0,0,0,1,0,0,0,K5,,,
conv1,P14,2105,我有照你說的去跟我的偶像多發問,0,0,0,1,0,0,0,0,K4,,,
conv1,P4,2106,我只是叫你開麥聊天,0,0,0,1,0,0,0,0,K4,,,
conv1,P4,2107,不是叫你私下說話,0,0,0,0,1,0,0,0,K5,,,
conv1,P14,2108,沒有，打別人家的,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,2109,他打別人家的,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2110,我抄他的作業抄出心得了,0,0,0,1,0,0,0,0,K4,,,
conv1,P4,2111,還有心得嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P4,2112,有點說法,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,2113,P14都不找我打約戰 他看不起我,0,0,0,1,0,0,0,0,K4,,,
conv1,P14,2114,已經不會蒸發了,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2115,這我真有理由，每次去支援都是缺奶媽,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2116,我有兩隻奶媽號 你怎麼看,1,0,0,1,0,0,0,0,K4,K1,,
conv1,P14,2117,她用腳都玩的比我好,0,0,0,1,0,0,0,0,K4,,,
conv1,P14,2118,我就是菜雞而已,0,0,0,1,0,0,0,0,K4,,,
conv1,P14,2119,只會重傷,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2120,又忘記吃藥了,0,0,0,0,0,0,0,1,K8,,,
conv1,P9,2121,P14都不找我打約戰 他看不起我,0,0,0,1,0,0,0,0,K4,,,
conv1,P9,2122,你有左右手+舌頭,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2123,"""P3"" 姊姊 他真的好奇怪",0,0,0,0,0,0,0,1,K8,,,
conv1,P6,2124,我是社恐 會很多人嗎,0,0,0,1,0,0,0,0,K4,,,
conv1,P9,2125,我是社恐 會很多人嗎,0,0,0,1,0,0,0,0,K4,,,
conv1,P3,2126,P7最近太忙，家門沒關好放出奇怪的東西了,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2127,我建議把它丟出去（？,0,1,0,1,0,0,0,0,K2,K4,,
conv1,P3,2128,犧牲小我普渡眾生,0,0,0,1,0,0,0,0,K4,,,
conv1,P14,2129,我不知道，很久沒覆了，只是我覺得這次打的節奏很奇怪，想看看其他人有沒有發現問題,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2130,沒錯 因為這禮拜P14被我罵了,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2131,大家有空的都可以來幫忙看看有沒有什麼問題,1,0,1,0,0,0,0,0,K1,K3,,
conv1,P6,2132,我可以騎烏龜嗎,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2133,你想死嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P18,2134,我可以騎DJ台,0,1,0,0,0,0,0,0,K2,,,
conv1,P9,2135,"我覺得每次都要復盤一下 不管輸贏 
或多或少都會有點失誤的地方",0,0,0,1,0,0,0,0,K4,,,
conv1,P14,2136,指揮先覆吧，感覺每次問題都差不多，只是這次又突然很怪,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2137,那,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2138,要有人幫忙錄影,0,0,0,0,0,0,0,1,K8,,,
conv1,P9,2139,我儘量 如果手機允許的話,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2140,：）,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2141,所以你知道,0,0,0,0,1,0,0,0,K5,,,
conv1,P15,2142,為什麼消失惹,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2143,給個藉口,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2144,讓我打小力一點,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2145,還是要來,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2146,以後幫戰前要睡覺的,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2147,都給我掛在低吸,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2148,我去叫你們起床,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2149,那你只要昏迷都給我掛在 #幫戰掛睡區,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2150,為你開一個了,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2151,洞拐五洞 部隊起床,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2152,怎麼是防禦詞條這麼頂啊,1,0,0,0,0,0,0,0,K1,,,
conv1,P18,2153,"""P14""",0,0,0,0,0,0,1,0,K7,,,
conv1,P14,2154,學會了,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2155,街頭藝人,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2156,問個問題,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2157,有人知道高雄哪裡有好吃的白玉蘿蔔糕嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2158,我好想吃白玉蘿蔔糕,0,0,0,1,0,0,0,0,K4,,,
conv1,P13,2159,"""P6"" 玉足P6",0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2160,他不是白玉的,0,0,0,0,1,0,0,0,K5,,,
conv1,P14,2161,智商要夠，秒傷再高都沒用,0,0,0,0,0,0,0,1,K8,,,
conv1,P16,2162,不是都要求20+嗎,0,0,0,0,1,0,0,0,K5,,,
conv1,P14,2163,英雄本可以查秒傷啊，看誰在演,0,1,0,0,0,0,0,0,K2,,,
conv1,P16,2164,好赤裸,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2165,均傷20+,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2166,不然會牢到吐,0,0,0,0,0,0,0,1,K8,,,
conv1,P16,2167,不會過就等兩天看會不會下修,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2168,要戒指不要衣服,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2169,問就是打電腦,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2170,別緊張，是跟熟人打就問題不大　,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2171,熟人至少會給個面子走機制吧⋯⋯,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2172,這個待遇老闆可以有,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2173,我覺得老三會牢,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2174,就是純純不跑機制,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2175,當然秒傷也是重點,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2176,換個指揮換個團 一次過,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2177,舞伴紅線 離遠會扣血,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2178,閃避 BUFF有沒有拿滿,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2179,你先給我睡過頭的心得,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2180,500,0,0,0,1,0,0,0,0,K4,,,
conv1,P16,2181,睡過頭才500嗎 那我下次也要睡過頭 寫的比較少,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2182,也可以是送鑿500抽啊,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,2183,我會叫你起床,0,0,0,1,0,0,0,0,K4,,,
conv1,P14,2184,你也是進幫戰掛睡區,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2185,"""P14"" 找個人露一下腹肌",0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2186,"""P10"" 我推薦",0,0,0,0,0,0,0,1,K8,,,
conv1,P4,2187,還得是陸抖,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2188,這我看人po fb的 超好笑,0,0,0,0,0,1,0,0,K6,,,
conv1,P4,2189,前段時間陸服逆水寒,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,2190,那時候招生都是,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,2191,別人露腿然後平板那一頁是幫會的主頁,0,0,0,0,0,0,0,1,K8,,,
conv1,P10,2192,如果沒有怎麼辦,1,0,0,0,0,0,0,0,K1,,,
conv1,P14,2193,那你也是很關注了,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,2194,我不嫌棄,0,0,0,1,0,0,0,0,K4,,,
conv1,P4,2195,你知道的太多了,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2196,"""P18"" 好懶ㄛ 幫我刷逐鹿",0,0,0,0,0,0,0,1,K8,,,
conv1,P11,2197,我是底下那個拿紅包的,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2198,揚威點刷滿就好ㄌ,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2199,那你幫我小號打本,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2200,打什麼,1,0,0,0,0,0,0,0,K1,,,
conv1,P2,2201,AI嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P18,2202,我小號還沒打團本,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2203,?,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,2204,?,0,0,0,0,1,0,0,0,K5,,,
conv1,P18,2205,不打ai,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2206,打ai還需要叫你嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P18,2207,你逐鹿現在牌位多少,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,2208,936,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2209,還是貫徹躲貓貓,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2210,記住殺我的每個人,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2211,我只會扛本 輸出全靠一鍵,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2212,我小號鐵衣,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2213,閃避隨緣 憑靠自身硬,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2214,只有御鐵的那種,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,2215,你是三土嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P18,2216,4,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2217,三木土,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2218,那傷害會低不少,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2219,沒資源,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2220,之前荒廢太久,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2221,補領商店好像還有不少東西就是了,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2222,我剛看朋友貼的T 老三秒傷只有3w 想想叫可怕,0,1,0,1,0,0,0,0,K4,K2,,
conv1,P18,2223,你幫我打團本 我幫你捲逐鹿,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2224,合理ㄅ,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2225,好處是不會死 死的都是隊友,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2226,我會去單人看到少爺小姐就打的那種,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2227,普通玩家也扁,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2228,主打六親不認,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2229,反正我不會扁到我情緣,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2230,可是T進去滿看運氣的,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2231,靠你了 我相信你可以的,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2232,純純絞索工具人,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2233,所以要不要 你打團本 我打競技,0,0,1,0,0,0,0,0,K3,,,
conv1,P18,2234,合理,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2235,那算ㄌ 我覺得團難找,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2236,哪有,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2237,剛剛看一堆團有缺鐵,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2238,哭啊 單人被AI鎖頭,0,0,0,0,0,1,0,0,K6,,,
conv1,P2,2239,我說的是不只是缺鐵 重點是還要能過,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2240,早上打得滿痛苦的 連車都不會開,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2241,飛矛一直排在補給點,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2242,想說一直搭不上車 那乾脆上一次駕駛位看看,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2243,後來RE又說 欸老人 你來開車 你比較會開,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2244,可以ㄅ,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2245,現在應該有不少團都有指揮,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,2246,如果只牢老三 還可以 前面吃過的石 我不想再吃,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2247,"""P2"" 鐵車欸",0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2248,應該有指揮,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,2249,我是懦夫,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2250,快點,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2251,掃碼讓我捲逐鹿 你去開我小號幫我打團本,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2252,我怕ㄌ,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2253,我下午午睡 夢到我還在搓樁坐牢,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2254,那你去找個只有老三的,0,1,0,0,0,0,0,0,K2,,,
conv1,P18,2255,好雷,0,1,0,0,0,0,0,0,K2,,,
conv1,P2,2256,晃,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2257,?,0,0,0,0,1,0,0,0,K5,,,
conv1,P2,2258,剛有地震啊,0,1,0,0,0,0,0,0,K2,,,
conv1,P18,2259,有ㄇ,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2260,復盤來得及嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P9,2261,可能來不及,0,0,0,0,1,0,0,0,K5,,,
conv1,P12,2262,你們在跳舞了我還在修車,0,0,0,1,0,0,0,0,K4,,,
conv1,P2,2263,全軍修車,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2264,算了打普通好了，老三衣服也沒老六好,0,0,0,0,0,0,0,1,K8,,,
conv1,P2,2265,笑死 我根本破爛,0,0,0,0,0,1,0,0,K6,,,
conv1,P14,2266,你們在那邊罰站嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P14,2267,改版之後是不是鐵衣的風箏壞了,0,0,0,0,1,0,0,0,K5,,,
conv1,P14,2268,你沒團喔,0,0,0,0,1,0,0,0,K5,,,
conv1,P21,2269,我這邊缺鐵欸,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2270,P21 那我缺錢可以找你嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P21,2271,可以啊 我會找P19,0,1,0,0,0,0,0,0,K2,,,
conv1,P21,2272,臥槽 多我們團鐵衣一個0 我們的鐵衣只有3000,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,2273,你可以下去了,0,0,0,0,0,0,0,1,K8,,,
conv1,P5,2274,他不是拒絕溝通自我優化了嗎,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,2275,有沒有鐵衣缺團的的的的,1,1,0,0,0,0,0,0,K1,K2,,
conv1,R1,2276,我朋友那邊-2,0,0,0,1,0,0,0,0,K4,,,
conv1,P21,2277,對啊,0,0,0,0,0,0,1,0,K7,,,
conv1,P21,2278,讓他滾了,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2279,老三有被下修嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P14,2280,怎麼感覺變好打了,1,0,0,0,0,0,0,0,K1,,,
conv1,P16,2281,素問群說有,0,1,0,0,0,0,0,0,K2,,,
conv1,P21,2282,有嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P18,2283,小號只有御鐵可以ㄇ,0,1,0,0,0,0,0,0,K2,,,
conv1,R1,2284,能扛的住就好吧,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2285,但他們是星期二晚上打的,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,2286,他們後面會開鐵車 只是要看他們結義大哥,0,0,0,0,1,0,0,0,K5,,,
conv1,P18,2287,幾點啊,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,2288,10,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2289,那我跟不了了qq,0,0,0,0,0,1,0,0,K6,,,
conv1,R1,2290,娃,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2291,沒事沒事,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2292,還有沒有鐵衣缺固定團的QQ,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,2293,他們超缺,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2294,"""P2""",0,0,0,0,0,0,1,0,K7,,,
conv1,R1,2295,他們都秒傷正常,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2296,有DC(我有在裡面),0,0,0,1,0,0,0,0,K4,,,
conv1,R1,2297,他真的缺喔,0,0,0,1,0,0,0,0,K4,,,
conv1,P18,2298,有ㄅ,0,0,0,0,0,0,0,1,K8,,,
conv1,P18,2299,我記得他跟野團的,0,1,0,0,1,0,0,0,K2,K5,,
conv1,R1,2300,damn,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2301,那我晚點問他,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2302,我突然想到,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2303,阿我們不是有 ⁠#一起坐牢,0,0,1,0,1,0,0,0,K3,K5,,
conv1,R1,2304,鐵衣特別難找,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2305,:(,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2306,我們家的鐵衣,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2307,"""鐵衣"" 有沒有人有興趣鐵車的",1,0,0,0,0,0,0,0,K1,,,
conv1,R1,2308,後面才會開,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2309,現在是固定團,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2310,不過他們結義大哥很有 隨機掉落衣服,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2311,有興趣的找R1 不要找我,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2312,我還沒中樂透 不做神兵,0,0,0,1,0,0,0,0,K4,,,
conv1,P5,2313,有妹子DD的話我去,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2314,我們這團有8.5個你還嫌不夠是吧,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,2315,有妹子指揮,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2316,而且是甜妹,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2317,我們這團的甜妹還是他的寶寶,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2318,你怎麼看,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,2319,這男的可以丟了,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2320,這男的可以丟了,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2321,我開小號都比他深情(惡評,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2322,我有一堆後宮 我也很深情,0,0,0,1,0,0,0,1,K8,K4,,
conv1,P5,2323,不是,0,0,0,0,1,0,0,0,K5,,,
conv1,P5,2324,這團一堆妹子,0,0,0,0,1,0,0,0,K5,,,
conv1,P15,2325,"""R1"" 包被",0,0,0,0,0,0,0,1,K8,,,
conv1,P5,2326,但沒有D到半個=0阿,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,2327,"""P15"" 愛你寶寶",0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2328,我幫你發去群組,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2329,（未參與研究人員）要哭了,0,0,0,0,0,1,0,0,K6,,,
conv1,P5,2330,你發了我要壓力你囉，昨天逐江幫你打，把把秒傷前三,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2331,人家這樣子幫你 你竟然嫌棄他,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2332,喔,0,0,0,0,0,0,1,0,K7,,,
conv1,P15,2333,他是逐江我不是啊,0,0,0,0,1,0,0,0,K5,,,
conv1,P21,2334,（未參與研究人員）是我爹,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2335,我是（未參與研究人員）我還不打競速嗎,0,0,0,1,0,0,0,0,K4,,,
conv1,R1,2336,幸好我下賽季才要打競速,0,1,0,0,0,0,0,0,K2,,,
conv1,P6,2337,我也要喝麻古,0,0,0,1,0,0,0,0,K4,,,
conv1,P5,2338,你會打？ㄏ，笑話,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2339,我就問我是打得起嗎,0,0,0,1,0,0,0,0,K4,,,
conv1,P5,2340,看傷害 能打個保50團吧,0,0,0,0,0,0,0,1,K8,,,
conv1,P5,2341,大概,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2342,不打,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2343,打競速我胃會痛死,0,0,0,1,0,0,0,0,K4,,,
conv1,P5,2344,ㄏ,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2345,你跟大媽媽要,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,2346,而且我是正常人,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2347,我需要睡覺,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2348,誰家好人禮拜六不睡覺,1,0,0,0,0,0,0,0,K1,,,
conv1,R1,2349,這邊會有打榮譽的局嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2350,都給我打競速打到2-3點,0,0,0,1,0,0,0,0,K4,,,
conv1,P5,2351,懂了 以後首通改凌晨12點,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2352,想拿那個黑黑的機心,0,0,0,0,0,0,0,1,K8,,,
conv1,P5,2353,你給我打到2~3點,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2354,那你另外找人吧,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2355,我是真的打不了,0,0,0,1,0,0,0,0,K4,,,
conv1,P9,2356,好有興趣啊 但是是紅色鐵衣,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2357,血河好像有缺,0,0,0,0,0,0,0,1,K8,,,
conv1,R1,2358,我可以幫你問,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2359,"""P3"" 姊姊！！這種男的你還要嗎",1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2360,"""P9"" 勸你去看一下幫規最後一條",0,1,0,0,0,0,0,0,K2,,,
conv1,P9,2361,我只是觀望,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2362,你有西風舞姊姊這種頂級美女女朋友了,0,0,0,0,0,0,0,1,K8,,,
conv1,P9,2363,我有固團了,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2364,收起你觀望的心,0,0,0,0,0,0,0,1,K8,,,
conv1,P9,2365,（默默藏起來中,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2366,不準有,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2367,不然我要把鐵衣姊姊打包帶走了,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2368,怎麼了,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2369,血素組合嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2370,給我5分鐘,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2371,可以,0,0,0,0,0,0,1,0,K7,,,
conv1,P15,2372,職業有限制嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2373,都收了喔,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2374,再麻煩幫我邀請進來群組,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2375,我要繼續去跟主管吵架,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2376,"""（未參與研究人員）"" 歡迎歡迎",0,0,0,0,0,0,1,0,K7,,,
conv1,P9,2377,歡迎歡迎,0,0,0,0,0,0,1,0,K7,,,
conv1,P3,2378,歡迎歡迎,0,0,0,0,0,0,1,0,K7,,,
conv1,P9,2379,喜歡打架嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P3,2380,乖我們不要管街友,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,2381,愛了,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2382,等一下,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2383,你為啥變紅色了,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2384,暫時變紅色，還是會一直是紅色,0,1,0,0,0,0,0,0,K2,,,
conv1,P3,2385,街友的目標是全職高手,0,0,0,0,0,0,0,1,K8,,,
conv1,P14,2386,狀元老師好,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,2387,狀元老師好,0,0,0,0,0,0,0,1,K8,,,
conv1,P9,2388,先了解才不會被撞的咪咪冒冒,0,0,0,0,0,0,0,1,K8,,,
conv1,P9,2389,狀元老師好,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2390,狀元老師好,0,0,0,0,0,0,0,1,K8,,,
conv1,P15,2391,"""（未參與研究人員）"" 歡迎歡迎",0,0,0,0,0,0,1,0,K7,,,
conv1,R1,2392,狀元老師 我才是閒趣玩家,0,0,0,0,1,0,0,0,K5,,,
conv1,R1,2393,你閒趣了我工作就沒了,0,0,0,1,0,0,0,0,K4,,,
conv1,P7,2394,狀元老師 我才是閒趣玩家,0,0,0,0,1,0,0,0,K5,,,
conv1,P7,2395,你閒趣了我工作就沒了,0,0,0,1,0,0,0,0,K4,,,
conv1,P4,2396,我要繼續優我打造了,0,0,0,1,0,0,0,0,K4,,,
conv1,P7,2397,幫戰還要仰仗各位老師帶帶,0,0,0,0,0,0,0,1,K8,,,
conv1,P4,2398,老師你先上線再說,0,0,1,0,0,0,0,0,K3,,,
conv1,P7,2399,我已經是老人了,0,0,0,1,0,0,0,0,K4,,,
conv1,P15,2400,你先考上研究所再說,0,0,0,0,0,0,0,1,K8,,,
conv1,P7,2401,你怎麼知道的,1,0,0,0,0,0,0,0,K1,,,
conv1,P15,2402,幹 阿你明明就有說,0,1,0,0,0,0,0,0,K2,,,
conv1,P7,2403,喔,0,0,0,0,0,0,1,0,K7,,,
conv1,P15,2404,這記憶可以考上研究所嗎,1,0,0,0,0,0,0,0,K1,,,
conv1,P7,2405,這裡不會有教授吧,0,1,0,0,0,0,0,0,K2,,,
conv1,P7,2406,菜菜撈撈,0,1,0,0,0,0,0,0,K2,,,
conv1,P4,2407,超好笑,0,0,0,0,0,1,0,0,K6,,,
conv1,P13,2408,考研不揪,0,0,1,0,0,0,0,0,K3,,,
conv1,P15,2409,考研不揪,0,0,1,0,0,0,0,0,K3,,,
conv1,P7,2410,你才會看到我逆水寒沒登啥都沒打,1,0,0,0,0,0,0,0,K1,,,
conv1,P7,2411,我號都沒登過,0,0,0,1,0,0,0,0,K4,,,
conv1,P7,2412,現在長成啥樣了我都不知道,1,0,0,0,0,0,0,0,K1,,,
conv1,P4,2413,老師我去牛的話抱你名子應該不會被打吧,0,0,0,0,1,0,0,0,K5,,,
conv1,P7,2414,不會,0,1,0,0,0,0,0,0,K2,,,
conv1,P15,2415,誰跟我說要退休?,1,0,0,0,0,0,0,0,K1,,,
